Date,AAPL,SPY,MSFT,ETH ,BTC
9/20/2017,39.017502,250.059998,74.940002,#N/A,#N/A
9/21/2017,38.3475,249.389999,74.209999,#N/A,#N/A
9/22/2017,37.9725,249.440002,74.410004,#N/A,#N/A
9/25/2017,37.637501,248.929993,73.260002,#N/A,#N/A
9/26/2017,38.285,249.080002,73.260002,#N/A,#N/A
9/27/2017,38.557499,250.050003,73.849998,#N/A,#N/A
9/28/2017,38.32,250.350006,73.870003,#N/A,#N/A
9/29/2017,38.529999,251.229996,74.489998,#N/A,#N/A
10/2/2017,38.452499,252.320007,74.610001,#N/A,#N/A
10/3/2017,38.619999,252.860001,74.260002,#N/A,#N/A
10/4/2017,38.369999,253.160004,74.690002,#N/A,#N/A
10/5/2017,38.8475,254.660004,75.970001,#N/A,#N/A
10/6/2017,38.825001,254.369995,76,#N/A,#N/A
10/9/2017,38.959999,253.949997,76.290001,#N/A,#N/A
10/10/2017,38.974998,254.619995,76.290001,#N/A,#N/A
10/11/2017,39.137501,255.020004,76.419998,#N/A,#N/A
10/12/2017,39,254.639999,77.120003,#N/A,#N/A
10/13/2017,39.247501,254.949997,77.489998,#N/A,#N/A
10/16/2017,39.970001,255.289993,77.650002,#N/A,#N/A
10/17/2017,40.1175,255.470001,77.589996,#N/A,#N/A
10/18/2017,39.939999,255.720001,77.610001,#N/A,#N/A
10/19/2017,38.994999,255.789993,77.910004,#N/A,#N/A
10/20/2017,39.0625,257.109985,78.809998,#N/A,#N/A
10/23/2017,39.0425,256.109985,78.830002,#N/A,#N/A
10/24/2017,39.275002,256.559998,78.860001,#N/A,#N/A
10/25/2017,39.102501,255.289993,78.629997,#N/A,#N/A
10/26/2017,39.352501,255.619995,78.760002,#N/A,#N/A
10/27/2017,40.762501,257.709991,83.809998,#N/A,#N/A
10/30/2017,41.68,256.75,83.889999,#N/A,#N/A
10/31/2017,42.259998,257.149994,83.18,#N/A,#N/A
11/1/2017,41.7225,257.48999,83.18,#N/A,#N/A
11/2/2017,42.0275,257.589996,84.050003,#N/A,#N/A
11/3/2017,43.125,258.450012,84.139999,#N/A,#N/A
11/6/2017,43.5625,258.850006,84.470001,#N/A,#N/A
11/7/2017,43.702499,258.670013,84.269997,#N/A,#N/A
11/8/2017,44.060001,259.109985,84.559998,#N/A,#N/A
11/9/2017,43.970001,258.170013,84.089996,320.884003,7143.580078
11/10/2017,43.6675,258.089996,83.870003,299.252991,6618.140137
11/13/2017,43.4925,258.329987,83.93,316.716003,6559.490234
11/14/2017,42.834999,257.730011,84.050003,337.631012,6635.75
11/15/2017,42.27,256.440002,82.980003,333.356995,7315.540039
11/16/2017,42.775002,258.619995,83.199997,330.924011,7871.689941
11/17/2017,42.537498,257.859985,82.400002,332.394012,7708.990234
11/20/2017,42.494999,258.299988,82.529999,366.730011,8200.639648
11/21/2017,43.285,259.98999,83.720001,360.401001,8071.259766
11/22/2017,43.740002,259.76001,83.110001,380.652008,8253.549805
11/24/2017,43.7425,260.359985,83.260002,474.911011,8253.69043
11/27/2017,43.522499,260.230011,83.870003,480.355011,9818.349609
11/28/2017,43.267502,262.869995,84.879997,472.902008,10058.79981
11/29/2017,42.369999,262.709991,83.339996,427.52301,9888.610352
11/30/2017,42.962502,265.01001,84.169998,447.114014,10233.59961
12/1/2017,42.762501,264.459991,84.260002,466.540009,10975.59961
12/4/2017,42.450001,264.140015,81.080002,470.20401,11657.2002
12/5/2017,42.41,263.190002,81.589996,463.281006,11916.7002
12/6/2017,42.252499,263.23999,82.779999,428.588013,14291.5
12/7/2017,42.330002,264.070007,82.489998,434.40799,17899.69922
12/8/2017,42.342499,265.51001,84.160004,456.031006,16569.40039
12/11/2017,43.1675,266.309998,85.230003,515.135986,16936.80078
12/12/2017,42.924999,266.779999,85.580002,651.43103,17415.40039
12/13/2017,43.067501,266.75,85.349998,702.767029,16408.19922
12/14/2017,43.055,265.660004,84.690002,695.815979,16564
12/15/2017,43.4925,266.51001,86.849998,684.447998,17706.90039
12/18/2017,44.105,268.200012,86.379997,794.64502,19114.19922
12/19/2017,43.634998,267.170013,85.830002,826.822998,17776.69922
12/20/2017,43.587502,267.029999,85.519997,819.085999,16624.59961
12/21/2017,43.752499,267.579987,85.5,821.062988,15802.90039
12/22/2017,43.752499,267.51001,85.510002,674.859985,13831.79981
12/26/2017,42.642502,267.190002,85.400002,773.835999,16099.79981
12/27/2017,42.650002,267.320007,85.709999,762.84198,15838.5
12/28/2017,42.77,267.869995,85.720001,737.02301,14606.5
12/29/2017,42.307499,266.859985,85.540001,753.59198,14656.2002
1/2/2018,43.064999,268.769989,85.949997,884.44397,14982.09961
1/3/2018,43.057499,270.470001,86.349998,962.719971,15201
1/4/2018,43.2575,271.609985,87.110001,980.921997,15599.2002
1/5/2018,43.75,273.420013,88.190002,997.719971,17429.5
1/8/2018,43.587502,273.920013,88.279999,1148.530029,15170.09961
1/9/2018,43.5825,274.540009,88.220001,1299.73999,14595.40039
1/10/2018,43.572498,274.119995,87.82,1255.819946,14973.29981
1/11/2018,43.82,276.119995,88.080002,1154.930054,13405.79981
1/12/2018,44.272499,277.920013,89.599998,1273.199951,13980.59961
1/16/2018,44.047501,276.970001,88.349998,1053.689941,11490.5
1/17/2018,44.775002,279.609985,90.139999,1014.25,11188.59961
1/18/2018,44.814999,279.140015,90.099998,1036.280029,11474.90039
1/19/2018,44.615002,280.410004,90,1039.099976,11607.40039
1/22/2018,44.25,282.690002,91.610001,1003.26001,10931.40039
1/23/2018,44.259998,283.290009,91.900002,986.229004,10868.40039
1/24/2018,43.555,283.179993,91.82,1058.780029,11359.40039
1/25/2018,42.7775,283.299988,92.330002,1056.030029,11259.40039
1/26/2018,42.877499,286.579987,94.059998,1055.170044,11171.40039
1/29/2018,41.990002,284.679993,93.919998,1182.359985,11296.40039
1/30/2018,41.7425,281.76001,92.739998,1071.130005,10106.29981
1/31/2018,41.857498,281.899994,95.010002,1118.310059,10221.09961
2/1/2018,41.945,281.579987,94.260002,1036.790039,9170.540039
2/2/2018,40.125,275.450012,91.779999,915.784973,8830.75
2/5/2018,39.122501,263.929993,88,697.950989,6955.27002
2/6/2018,40.7575,269.130005,91.330002,793.122009,7754
2/7/2018,39.884998,267.670013,89.610001,757.067993,7621.299805
2/8/2018,38.787498,257.630005,85.010002,817.807007,8265.589844
2/9/2018,39.102501,261.5,88.18,883.86499,8736.980469
2/12/2018,40.677502,265.339996,89.129997,868.70697,8926.570313
2/13/2018,41.084999,266,89.830002,845.257996,8598.30957
2/14/2018,41.842499,269.589996,90.809998,923.560974,9494.629883
2/15/2018,43.247501,273.029999,92.660004,936.976013,10166.40039
2/16/2018,43.107498,273.109985,92,944.210022,10233.90039
2/20/2018,42.962502,271.399994,92.720001,895.370972,11403.7002
2/21/2018,42.767502,270.049988,91.489998,849.971008,10690.40039
2/22/2018,43.125,270.399994,91.730003,812.844971,10005
2/23/2018,43.875,274.709991,94.059998,864.189026,10301.09961
2/26/2018,44.7425,277.899994,95.419998,869.315002,10366.7002
2/27/2018,44.5975,274.429993,94.199997,878.265015,10725.59961
2/28/2018,44.529999,271.649994,93.769997,855.198975,10397.90039
3/1/2018,43.75,267.700012,92.849998,872.200012,10951
3/2/2018,44.052502,269.079987,93.050003,856.853027,11086.40039
3/5/2018,44.205002,272.190002,93.639999,853.684021,11573.29981
3/6/2018,44.1675,272.880005,93.32,816.950989,10779.90039
3/7/2018,43.7575,272.779999,93.860001,752.830994,9965.570313
3/8/2018,44.235001,274.100006,94.43,704.596008,9395.009766
3/9/2018,44.994999,278.869995,96.540001,728.916016,9337.549805
3/12/2018,45.43,278.519989,96.769997,699.830994,9205.120117
3/13/2018,44.9925,276.720001,94.410004,690.827026,9194.849609
3/14/2018,44.610001,275.299988,93.849998,614.291016,8269.80957
3/15/2018,44.662498,275,94.18,611.304016,8300.860352
3/16/2018,44.505001,274.200012,94.599998,601.666016,8338.349609
3/19/2018,43.825001,270.48999,92.889999,556.726013,8630.650391
3/20/2018,43.810001,270.950012,93.129997,557.174988,8913.469727
3/21/2018,42.817501,270.429993,92.480003,561.731995,8929.280273
3/22/2018,42.212502,263.670013,89.790001,539.702026,8728.469727
3/23/2018,41.235001,258.049988,87.18,539.619019,8879.620117
3/26/2018,43.192501,265.109985,93.779999,489.950989,8209.400391
3/27/2018,42.084999,260.600006,89.470001,450.115997,7833.040039
3/28/2018,41.619999,259.829987,89.389999,446.278992,7954.47998
3/29/2018,41.945,263.149994,91.269997,385.967987,7165.700195
4/2/2018,41.669998,257.470001,88.519997,386.424988,7083.799805
4/3/2018,42.0975,260.769989,89.709999,416.893005,7456.109863
4/4/2018,42.9025,263.559998,92.330002,380.542999,6853.839844
4/5/2018,43.200001,265.640015,92.379997,383.231995,6811.470215
4/6/2018,42.095001,259.720001,90.230003,370.285004,6636.319824
4/9/2018,42.512501,261,90.769997,398.526001,6770.72998
4/10/2018,43.3125,265.149994,92.879997,414.243011,6834.759766
4/11/2018,43.110001,263.76001,91.860001,430.540009,6968.319824
4/12/2018,43.535,265.929993,93.580002,492.94101,7889.25
4/13/2018,43.682499,265.149994,93.080002,492.734985,7895.959961
4/16/2018,43.955002,267.329987,94.169998,511.147003,8058.669922
4/17/2018,44.560001,270.190002,96.07,502.894012,7902.089844
4/18/2018,44.459999,270.390015,96.440002,524.789001,8163.419922
4/19/2018,43.200001,268.890015,96.110001,567.888977,8294.30957
4/20/2018,41.43,266.609985,95,615.718018,8845.830078
4/23/2018,41.310001,266.570007,95.349998,642.547974,8930.879883
4/24/2018,40.735001,262.980011,93.120003,708.15802,9697.5
4/25/2018,40.912498,263.630005,92.309998,615.416016,8845.740234
4/26/2018,41.055,266.309998,94.260002,662.809021,9281.509766
4/27/2018,40.580002,266.559998,95.82,647.031982,8987.049805
4/30/2018,41.314999,264.51001,93.519997,669.924011,9240.549805
5/1/2018,42.275002,264.980011,95,673.612976,9119.009766
5/2/2018,44.142502,263.200012,93.510002,687.148987,9235.919922
5/3/2018,44.2225,262.619995,94.07,779.54303,9743.860352
5/4/2018,45.9575,266.019989,95.160004,785.624023,9700.759766
5/7/2018,46.290001,266.920013,96.220001,753.724976,9373.009766
5/8/2018,46.512501,266.920013,95.809998,752.856995,9234.820313
5/9/2018,46.84,269.5,96.940002,752.275024,9325.179688
5/10/2018,47.509998,272.019989,97.910004,727.276978,9043.94043
5/11/2018,47.147499,272.850006,97.699997,679.585999,8441.490234
5/14/2018,47.037498,272.980011,98.029999,730.549011,8716.790039
5/15/2018,46.610001,271.100006,97.32,708.870972,8510.379883
5/16/2018,47.044998,272.23999,97.150002,707.049988,8368.830078
5/17/2018,46.747501,272.01001,96.18,672.656982,8094.319824
5/18/2018,46.577499,271.329987,96.360001,694.367004,8250.969727
5/21/2018,46.907501,273.369995,97.599998,699.221985,8418.990234
5/22/2018,46.790001,272.609985,97.5,647.741028,8041.779785
5/23/2018,47.09,273.359985,98.660004,583.585022,7557.819824
5/24/2018,47.037498,272.799988,98.309998,601.755005,7587.339844
5/25/2018,47.145,272.149994,98.360001,586.734009,7480.140137
5/29/2018,46.974998,269.019989,98.010002,565.388,7472.589844
5/30/2018,46.875,272.609985,98.949997,559.590027,7406.52002
5/31/2018,46.717499,270.940002,98.839996,577.64502,7494.169922
6/1/2018,47.560001,273.600006,100.790001,580.04303,7541.450195
6/4/2018,47.9575,274.899994,101.669998,592.984985,7514.470215
6/5/2018,48.327499,275.100006,102.190002,609.302979,7633.759766
6/6/2018,48.494999,277.399994,102.489998,607.124023,7653.97998
6/7/2018,48.365002,277.369995,100.879997,605.187012,7678.240234
6/8/2018,47.924999,278.190002,101.629997,601.077026,7624.919922
6/11/2018,47.807499,278.559998,101.050003,533.283997,6906.919922
6/12/2018,48.07,278.920013,101.309998,496.842987,6582.359863
6/13/2018,47.674999,278.029999,100.849998,477.493988,6349.899902
6/14/2018,47.700001,278.730011,101.419998,519.742004,6675.350098
6/15/2018,47.209999,277.130005,100.129997,491.003998,6456.580078
6/18/2018,47.185001,276.559998,100.860001,518.890991,6734.819824
6/19/2018,46.422501,275.5,100.860001,537.95697,6769.939941
6/20/2018,46.625,275.970001,101.870003,536.268005,6776.549805
6/21/2018,46.365002,274.23999,101.139999,527.367004,6729.740234
6/22/2018,46.23,274.73999,100.410004,465.816986,6083.689941
6/25/2018,45.5425,271,98.389999,460.309998,6249.180176
6/26/2018,46.107498,271.600006,99.080002,432.772003,6093.669922
6/27/2018,46.040001,269.350006,97.540001,442.36499,6157.129883
6/28/2018,46.375,270.890015,98.629997,422.36499,5903.439941
6/29/2018,46.2775,271.279999,98.610001,436.009003,6218.299805
7/2/2018,46.794998,271.859985,100.010002,475.346985,6614.180176
7/3/2018,45.98,270.899994,99.050003,464.195007,6529.589844
7/5/2018,46.349998,273.109985,99.760002,474.411987,6639.140137
7/6/2018,46.9925,275.420013,101.160004,474.011993,6673.5
7/9/2018,47.645,277.899994,101.849998,476.682007,6741.75
7/10/2018,47.587502,278.899994,102.120003,434.424011,6329.950195
7/11/2018,46.970001,276.859985,101.980003,446.518005,6394.709961
7/12/2018,47.7575,279.369995,104.190002,430.074005,6228.810059
7/13/2018,47.8325,279.589996,105.43,434.027008,6238.049805
7/16/2018,47.727501,279.339996,104.910004,480.65799,6741.75
7/17/2018,47.862499,280.470001,105.949997,501.002014,7321.040039
7/18/2018,47.599998,281.059998,105.120003,480.513,7370.779785
7/19/2018,47.970001,280,104.400002,469.618988,7466.859863
7/20/2018,47.860001,279.679993,106.269997,450.697998,7354.129883
7/23/2018,47.9025,280.200012,107.970001,450.852997,7711.109863
7/24/2018,48.25,281.609985,107.660004,479.372986,8424.269531
7/25/2018,48.705002,284.01001,110.830002,472.493011,8181.390137
7/26/2018,48.552502,283.339996,109.620003,464.036987,7951.580078
7/27/2018,47.744999,281.420013,107.68,469.665985,8165.009766
7/30/2018,47.477501,279.950012,105.370003,457.080994,8180.47998
7/31/2018,47.572498,281.329987,106.080002,433.867004,7780.439941
8/1/2018,50.375,280.859985,106.279999,420.747009,7624.910156
8/2/2018,51.8475,282.390015,107.57,412.621002,7567.149902
8/3/2018,51.997501,283.600006,108.040001,418.261993,7434.390137
8/6/2018,52.267502,284.640015,108.129997,406.65799,6951.799805
8/7/2018,51.7775,285.579987,108.879997,380.214996,6753.120117
8/8/2018,51.8125,285.459991,109.489998,356.613007,6305.799805
8/9/2018,52.220001,285.070007,109.669998,365.588013,6568.22998
8/10/2018,51.8825,283.160004,109,334.175995,6184.709961
8/13/2018,52.217499,282.100006,108.209999,286.494995,6297.569824
8/14/2018,52.4375,283.899994,109.559998,278.932007,6199.709961
8/15/2018,52.560001,281.779999,107.660004,282.364014,6308.52002
8/16/2018,53.330002,284.059998,107.639999,288.04599,6334.72998
8/17/2018,54.395,285.059998,107.580002,315.729004,6580.629883
8/20/2018,53.865002,285.670013,106.870003,274.315002,6308.529785
8/21/2018,53.759998,286.339996,105.980003,281.944,6488.759766
8/22/2018,53.762501,286.170013,107.059998,271.341003,6376.709961
8/23/2018,53.872501,285.790009,107.559998,277.104004,6534.879883
8/24/2018,54.040001,287.51001,108.400002,282.96701,6719.959961
8/27/2018,54.485001,289.779999,109.599998,285.602997,6884.640137
8/28/2018,54.924999,289.920013,110.260002,296.498993,7096.279785
8/29/2018,55.744999,291.480011,112.019997,289.312012,7047.160156
8/30/2018,56.2575,290.299988,111.949997,284.105011,6978.22998
8/31/2018,56.907501,290.309998,112.330002,283.003998,7037.580078
9/4/2018,57.09,289.809998,111.709999,285.722992,7361.660156
9/5/2018,56.717499,289.029999,108.489998,232.330994,6792.830078
9/6/2018,55.775002,288.160004,108.739998,230.214996,6529.169922
9/7/2018,55.325001,287.600006,108.209999,217.203003,6467.069824
9/10/2018,54.5825,288.100006,109.379997,197.078995,6329.700195
9/11/2018,55.962502,289.049988,111.239998,185.065994,6321.200195
9/12/2018,55.267502,289.119995,111.709999,183.330994,6351.799805
9/13/2018,56.602501,290.829987,112.910004,211.354004,6517.310059
9/14/2018,55.959999,290.880005,113.370003,211.748993,6512.709961
9/17/2018,54.470001,289.339996,112.139999,197.875,6281.200195
9/18/2018,54.560001,290.910004,113.209999,209.975006,6371.299805
9/19/2018,54.592499,291.220001,111.699997,209.968994,6398.540039
9/20/2018,55.0075,293.579987,113.57,224.591003,6519.669922
9/21/2018,54.415001,291.98999,114.260002,246.584,6734.950195
9/24/2018,55.197498,291.019989,114.669998,228.729996,6595.410156
9/25/2018,55.547501,290.75,114.449997,218.505005,6446.470215
9/26/2018,55.105,289.880005,113.980003,215.847,6495
9/27/2018,56.237499,290.690002,114.410004,228.494003,6676.75
9/28/2018,56.435001,290.720001,114.370003,222.401993,6644.129883
10/1/2018,56.814999,291.730011,115.610001,230.768005,6589.620117
10/2/2018,57.32,291.559998,115.150002,227.181,6556.100098
10/3/2018,58.017502,291.720001,115.169998,220.488998,6502.589844
10/4/2018,56.997501,289.440002,112.790001,222.218002,6576.689941
10/5/2018,56.072498,287.820007,112.129997,227.600998,6622.47998
10/8/2018,55.942501,287.820007,110.849998,229.255005,6652.22998
10/9/2018,56.717499,287.399994,112.260002,227.981995,6642.640137
10/10/2018,54.09,278.299988,106.160004,225.768997,6585.529785
10/11/2018,53.612499,272.170013,105.910004,189.498993,6256.240234
10/12/2018,55.5275,275.950012,109.57,196.727005,6274.580078
10/15/2018,54.34,274.399994,107.599998,209.703995,6596.540039
10/16/2018,55.537498,280.399994,111,210.119995,6596.109863
10/17/2018,55.297501,280.450012,110.709999,207.082993,6544.430176
10/18/2018,54.005001,276.399994,108.5,203.352005,6476.709961
10/19/2018,54.827499,276.25,108.660004,203.727005,6465.410156
10/22/2018,55.162498,275.01001,109.629997,204.044006,6487.160156
10/23/2018,55.682499,273.609985,108.099998,204.335999,6475.740234
10/24/2018,53.772499,265.320007,102.32,203.852005,6495.839844
10/25/2018,54.950001,270.079987,108.300003,202.718994,6476.290039
10/26/2018,54.075001,265.329987,106.959999,203.328995,6474.75
10/29/2018,53.060001,263.859985,103.849998,197.246994,6332.629883
10/30/2018,53.325001,267.769989,103.730003,197.556,6334.27002
10/31/2018,54.715,270.630005,106.809998,197.380997,6317.609863
11/1/2018,55.555,273.51001,105.919998,198.871994,6377.779785
11/2/2018,51.869999,271.890015,106.160004,200.634995,6388.439941
11/5/2018,50.397499,273.390015,107.510002,209.091003,6419.660156
11/6/2018,50.942501,275.119995,107.720001,218.451996,6461.009766
11/7/2018,52.487499,281.01001,111.959999,217.182999,6530.140137
11/8/2018,52.122501,280.5,111.75,212.231003,6453.720215
11/9/2018,51.1175,277.76001,109.57,210.074005,6385.620117
11/12/2018,48.5425,272.570007,106.870003,210.417999,6371.27002
11/13/2018,48.057499,272.059998,106.940002,206.826004,6359.490234
11/14/2018,46.700001,270.200012,104.970001,181.397003,5738.350098
11/15/2018,47.852501,273.019989,107.279999,180.806,5648.029785
11/16/2018,48.3825,273.730011,108.290001,175.177002,5575.549805
11/19/2018,46.465,269.100006,104.620003,149.175003,4871.490234
11/20/2018,44.244999,264.119995,101.709999,130.339005,4451.870117
11/21/2018,44.195,265.019989,103.110001,136.701004,4602.169922
11/23/2018,43.072498,263.25,103.07,123.295998,4347.109863
11/26/2018,43.654999,267.5,106.470001,108.334999,3779.129883
11/27/2018,43.560001,268.399994,107.139999,110.010002,3820.719971
11/28/2018,45.235001,274.579987,111.120003,122.438004,4257.419922
11/29/2018,44.887501,273.980011,110.190002,117.542648,4278.84668
11/30/2018,44.645,275.649994,110.889999,113.171417,4017.268555
12/3/2018,46.205002,279.299988,112.089996,108.925018,3894.130859
12/4/2018,44.172501,270.25,108.519997,110.214188,3956.893799
12/6/2018,43.68,269.839996,109.190002,91.761055,3521.101807
12/7/2018,42.122501,263.570007,104.82,93.294563,3419.937256
12/10/2018,42.400002,264.070007,107.589996,91.685654,3502.656006
12/11/2018,42.157501,264.130005,108.589996,88.945305,3424.588135
12/12/2018,42.275002,265.459991,109.080002,90.5933,3486.950195
12/13/2018,42.737499,265.369995,109.449997,86.539314,3313.677246
12/14/2018,41.369999,260.470001,106.029999,84.308296,3242.484863
12/17/2018,40.985001,255.360001,102.889999,95.133827,3545.864746
12/18/2018,41.517502,255.080002,103.970001,101.112457,3696.059082
12/19/2018,40.2225,251.259995,103.690002,101.268578,3745.950684
12/20/2018,39.2075,247.169998,101.510002,116.216873,4134.441406
12/21/2018,37.682499,240.699997,98.230003,109.496231,3896.543701
12/24/2018,36.7075,234.339996,94.129997,140.238007,4078.599121
12/26/2018,39.2925,246.179993,100.559998,131.865631,3857.297607
12/27/2018,39.037498,248.070007,101.18,116.575912,3654.833496
12/28/2018,39.057499,247.75,100.389999,137.647018,3923.918701
12/31/2018,39.435001,249.919998,101.57,133.368256,3742.700439
1/2/2019,39.48,250.179993,101.120003,155.047684,3943.409424
1/3/2019,35.547501,244.210007,97.400002,149.13501,3836.741211
1/4/2019,37.064999,252.389999,101.93,154.58194,3857.717529
1/7/2019,36.982498,254.380005,102.059998,151.699219,4025.248291
1/8/2019,37.6875,256.769989,102.800003,150.359634,4030.8479
1/9/2019,38.327499,257.970001,104.269997,150.803116,4035.296387
1/10/2019,38.450001,258.880005,103.599998,128.625183,3678.924561
1/11/2019,38.072498,258.980011,102.800003,127.548325,3687.365479
1/14/2019,37.5,257.399994,102.050003,129.068726,3706.052246
1/15/2019,38.267502,260.350006,105.010002,122.032715,3630.675293
1/16/2019,38.735001,260.980011,105.379997,123.547066,3655.006836
1/17/2019,38.965,262.959991,106.120003,123.74192,3678.563965
1/18/2019,39.205002,266.459991,107.709999,121.010262,3657.839355
1/22/2019,38.325001,262.859985,105.68,118.747551,3604.577148
1/23/2019,38.48,263.410004,106.709999,117.452606,3585.123047
1/24/2019,38.174999,263.549988,106.199997,117.362885,3600.865479
1/25/2019,39.439999,265.779999,107.169998,116.378342,3599.765869
1/28/2019,39.075001,263.76001,105.080002,106.589973,3470.450439
1/29/2019,38.669998,263.410004,102.940002,105.598213,3448.116943
1/30/2019,41.3125,267.579987,106.379997,108.907539,3486.181641
1/31/2019,41.610001,269.929993,104.43,107.061012,3457.792725
2/1/2019,41.630001,270.059998,102.779999,107.609787,3487.945313
2/4/2019,42.8125,271.959991,105.739998,107.821602,3459.154053
2/5/2019,43.544998,273.100006,107.220001,107.44352,3466.357422
2/6/2019,43.560001,272.73999,106.029999,104.919289,3413.767822
2/7/2019,42.735001,270.140015,105.269997,104.535301,3399.47168
2/8/2019,42.602501,270.470001,105.669998,119.267746,3666.780273
2/11/2019,42.357498,270.619995,105.25,121.298393,3648.430664
2/12/2019,42.7225,274.100006,106.889999,122.572289,3653.528564
2/13/2019,42.544998,274.98999,106.809998,122.553604,3632.070557
2/14/2019,42.700001,274.380005,106.900002,121.390205,3616.880859
2/15/2019,42.605,277.369995,108.220001,122.100388,3620.810791
2/19/2019,42.732498,277.850006,108.169998,145.346191,3947.094482
2/20/2019,43.0075,278.410004,107.150002,149.554337,3999.820557
2/21/2019,42.764999,277.420013,109.410004,146.130844,3954.118164
2/22/2019,43.2425,279.140015,110.970001,149.092453,4005.526611
2/25/2019,43.557499,279.519989,111.589996,139.822861,3882.696289
2/26/2019,43.5825,279.320007,112.360001,138.089676,3854.35791
2/27/2019,43.717499,279.200012,112.169998,136.125961,3851.047363
2/28/2019,43.287498,278.679993,112.029999,136.746246,3854.7854
3/1/2019,43.7425,280.420013,112.529999,136.443619,3859.58374
3/4/2019,43.962502,279.399994,112.260002,127.774124,3761.557129
3/5/2019,43.8825,279.019989,111.699997,137.822388,3896.375
3/6/2019,43.630001,277.329987,111.75,138.789352,3903.942627
3/7/2019,43.125,275.01001,110.389999,138.0345,3911.484375
3/8/2019,43.227501,274.459991,110.510002,135.127075,3901.131592
3/11/2019,44.724998,278.440002,112.830002,133.83403,3905.227295
3/12/2019,45.227501,279.48999,113.620003,134.442886,3909.15625
3/13/2019,45.427502,281.339996,114.5,133.263077,3906.717285
3/14/2019,45.932499,281.160004,114.589996,133.711594,3924.369141
3/15/2019,46.529999,281.309998,115.910004,137.691788,3960.911133
3/18/2019,47.005001,282.329987,117.57,139.374603,4032.507324
3/19/2019,46.6325,282.399994,117.650002,140.519196,4071.190186
3/20/2019,47.040001,281.549988,117.519997,140.686356,4087.476318
3/21/2019,48.772499,284.730011,120.220001,136.636063,4029.326904
3/22/2019,47.762501,279.25,117.050003,137.181442,4023.968262
3/25/2019,47.185001,279.040009,117.660004,135.031021,3963.070557
3/26/2019,46.697498,281.119995,117.910004,135.460358,3985.080811
3/27/2019,47.1175,279.649994,116.769997,140.988159,4087.066162
3/28/2019,47.18,280.709991,116.93,139.416473,4069.107178
3/29/2019,47.487499,282.480011,117.940002,142.497421,4098.374512
4/1/2019,47.810001,285.829987,119.019997,141.830322,4158.183105
4/2/2019,48.505001,285.970001,119.190002,163.961746,4879.87793
4/3/2019,48.837502,286.420013,119.970001,161.458801,4973.021973
4/4/2019,48.922501,287.179993,119.360001,158.052536,4922.798828
4/5/2019,49.25,288.570007,119.889999,165.514847,5036.681152
4/8/2019,50.025002,288.790009,119.93,180.25882,5289.770996
4/9/2019,49.875,287.309998,119.279999,176.114578,5204.958496
4/10/2019,50.154999,288.290009,120.190002,177.337479,5324.551758
4/11/2019,49.737499,288.209991,120.330002,165.497025,5064.487793
4/12/2019,49.717499,290.160004,120.949997,164.736328,5089.539063
4/15/2019,49.807499,289.970001,121.050003,161.574173,5067.108398
4/16/2019,49.8125,290.160004,120.769997,167.623444,5235.55957
4/17/2019,50.782501,289.450012,121.769997,166.95076,5251.937988
4/18/2019,50.965,290.019989,123.370003,173.814026,5298.385742
4/22/2019,51.1325,290.269989,123.760002,171.874664,5399.365234
4/23/2019,51.869999,292.880005,125.440002,171.4478,5572.362305
4/24/2019,51.790001,292.230011,125.010002,165.826096,5464.866699
4/25/2019,51.32,292.049988,129.149994,154.459396,5210.515625
4/26/2019,51.075001,293.410004,129.889999,156.347092,5279.348145
4/29/2019,51.1525,293.869995,129.770004,155.201996,5247.352539
4/30/2019,50.1675,294.019989,130.600006,162.166031,5350.726563
5/1/2019,52.630001,291.809998,127.879997,160.818344,5402.697266
5/2/2019,52.287498,291.179993,126.209999,162.122787,5505.283691
5/3/2019,52.9375,294.029999,128.899994,167.952408,5768.289551
5/6/2019,52.119999,292.820007,128.149994,172.653214,5746.807129
5/7/2019,50.715,287.929993,125.519997,169.79866,5829.501465
5/8/2019,50.724998,287.529999,125.510002,170.948166,5982.45752
5/9/2019,50.18,286.660004,125.5,170.289307,6174.528809
5/10/2019,49.294998,288.100006,127.129997,173.142746,6378.849121
5/13/2019,46.43,280.859985,123.349998,196.846283,7814.915039
5/14/2019,47.165001,283.399994,124.730003,217.148575,7994.416016
5/15/2019,47.73,285.059998,126.019997,247.153061,8205.167969
5/16/2019,47.52,287.700012,128.929993,264.01001,7884.90918
5/17/2019,47.25,285.839996,128.070007,243.764587,7343.895508
5/20/2019,45.772499,283.950012,126.220001,251.86441,7978.309082
5/21/2019,46.650002,286.51001,126.900002,255.215881,7963.327637
5/22/2019,45.695,285.630005,127.669998,244.698914,7680.066406
5/23/2019,44.915001,282.140015,126.18,245.965668,7881.84668
5/24/2019,44.7425,282.779999,126.239998,249.484985,7987.371582
5/28/2019,44.557499,280.149994,126.160004,271.768707,8719.961914
5/29/2019,44.345001,278.269989,124.940002,269.455688,8659.487305
5/30/2019,44.575001,279.029999,125.730003,255.858948,8319.472656
5/31/2019,43.767502,275.269989,123.68,268.113556,8574.501953
6/3/2019,43.325001,274.570007,119.839996,252.607925,8208.995117
6/4/2019,44.91,280.529999,123.160004,241.338791,7707.770996
6/5/2019,45.634998,282.959991,125.830002,247.05101,7824.231445
6/6/2019,46.305,284.799988,127.82,249.474335,7822.023438
